dataid,active_record,building_type,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,city,state,pv,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,number_of_nests,indoor_temp_min_time,indoor_temp_max_time,gas_ert_min_time,gas_ert_max_time,water_ert_min_time,water_ert_max_time,egauge_min_time,egauge_max_time,use,grid,gen,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,car1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
5187,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-04,,1949,3839.0,1558.0,723.0,,,1558.0, , , , , , ,,,,,,,,2014-04-09 00:00:00-05,2017-08-26 05:59:00-05,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,yes,yes,,yes,yes,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,
6083,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-04,,1910,1480.0,1068.0,412.0,,,, , , , , , ,,,,,,,,2014-03-17 19:00:00-05,2015-04-19 01:59:00-05,yes,yes,,,,,,,yes,yes,yes,,,,,,,,,,yes,,,,,yes,,,,yes,,,,yes,,yes,yes,yes,yes,yes,yes,yes,,,,,yes,yes,,yes,,,,,,,,,,,,,,,yes,,
6148,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-04,,1946,2722.0,2282.0,440.0,,,, , , , , ,yes,,,,,,,,2014-03-21 00:00:00-05,2017-08-26 07:59:00-05,yes,yes,,yes,,,,,yes,,,,,,,,yes,,,,yes,yes,yes,,,,,,,,,,,,,,,yes,yes,yes,,,,yes,yes,yes,,,,,,,,,,,,yes,,,,,,,yes,,
6174,yes,Single-Family Home,,,,,,,,Boulder,Colorado,yes,2014-02-04,,1950,2124.0,1358.0,766.0,,,, , , , , , ,,,,,,,,2014-03-13 19:00:00-05,2015-11-01 03:59:00-06,,,yes,yes,,,,,,,,,,,,,yes,,,,yes,,,yes,,yes,,,,,,,yes,,,yes,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,
6956,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-04,,1949,832.0,832.0,,,,, , , , , ,yes,,,,,,,,2014-03-18 19:00:00-05,2015-01-25 23:59:00-06,yes,yes,,,,,,,yes,,,,,,,,,yes,,,yes,,,,yes,,,,,,,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,
7208,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-04,,1983,1176.0,564.0,612.0,,,, , , , , , ,,,,,,,,2014-03-18 19:00:00-05,2015-01-25 23:59:00-06,yes,yes,,,,,,,yes,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,yes,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
8368,yes,Single-Family Home,,,,,,,,Boulder,Colorado,yes,2014-02-04,,1976,2055.0,1608.0,,,,447.0, , , , , , ,,,,,,,,2014-03-18 00:00:00-05,2017-08-26 04:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,yes,,,,yes,,,yes,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
9341,yes,Single-Family Home,,,,,,,,Boulder,Colorado,yes,2014-02-04,,1993,2958.0,988.0,1080.0,,,890.0, , , , , , ,,,,,,,,2014-05-22 00:00:00-05,2017-08-26 03:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,
9818,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-04,,1994,2157.0,1113.0,1044.0,,,, , , , , , ,,,,,,,,2014-03-27 00:00:00-05,2017-08-26 04:39:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,
2235,,Apartment,,,,,,,Civita - Control,San Diego,California,,2014-02-06,2014-06-17,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6429,,Apartment,,,,,,,Civita - Control,San Diego,California,,2014-02-06,2015-03-09,,,,,,,, , , , , , ,,,,,,,,2014-02-28 18:00:00-06,2014-10-30 18:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
2992,,Apartment,,,,,yes,,,Austin,Texas,,2014-02-06,2015-11-05,,713.0,,,,,, , , , , , ,,,,,,,,2014-02-12 18:00:00-06,2015-11-05 16:53:00-06,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,yes,,
7764,,Apartment,,,,,yes,,,Austin,Texas,,2014-02-06,2015-11-05,,751.0,,,,,, , , , , , ,,,,,,,,2014-02-07 18:00:00-06,2015-11-05 06:59:00-06,yes,yes,,yes,,,,,,,,,,,,,yes,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,yes,,
6691,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2014-02-06,,1977,2000.0,,,,,, , , , , ,yes,,,,,,,,2014-03-06 00:00:00-06,2017-08-26 05:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,yes,yes,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,yes,,,,,,,,
3160,,Apartment,,,,,yes,,,Austin,Texas,,2014-02-10,2014-05-23,,975.0,,,,,, , , , , , ,,2014-03-26 11:07:18-05,2014-04-15 10:59:02-05,,,,,2014-04-10 19:00:00-05,2014-04-11 18:59:00-05,yes,yes,,,,,,,yes,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
9610,,Apartment,,,,,yes,,,Austin,Texas,,2014-02-10,2015-02-01,,975.0,,,,,, , , , , , ,,,,,,,,2014-03-11 19:00:00-05,2014-12-29 17:59:00-06,yes,yes,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,
3631,,Apartment,,,,,yes,,,Austin,Texas,,2014-02-10,2015-11-05,,751.0,,,,,, , , , , , ,,,,,,,,2014-03-07 18:00:00-06,2015-10-20 06:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,yes,,
470,,Apartment,,,,,yes,,,Austin,Texas,,2014-02-10,2015-11-16,,975.0,,,,,, , , , , , ,,2014-03-26 11:07:18-05,2015-09-12 14:59:02-05,,,,,2014-02-11 18:00:00-06,2015-09-12 05:59:00-05,yes,yes,,,,,,,,,,,,,,,,,yes,,yes,yes,,,,yes,,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,
2075,,Apartment,,,,,yes,,,Austin,Texas,,2014-02-10,2015-11-16,,1200.0,,,,,, , , , , , ,,2014-03-26 11:07:20-05,2015-10-21 10:59:02-05,,,,,2014-02-11 18:00:00-06,2015-10-20 04:59:00-05,yes,yes,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
6012,,Apartment,,,,,yes,,,Austin,Texas,,2014-02-10,2015-11-16,,1200.0,,,,,, , , , , , ,,2014-03-31 01:34:18-05,2015-10-21 10:59:01-05,,,,,2014-02-11 18:00:00-06,2015-10-20 04:59:00-05,yes,yes,,,,,,,yes,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
6536,,Apartment,,,,,yes,,,Austin,Texas,,2014-02-10,2015-11-16,,975.0,,,,,, , , , , , ,,,,,,,,2014-02-11 18:00:00-06,2015-10-20 06:59:00-05,yes,yes,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
2354,yes,Town Home,,,,,,,Civita - Text Message,San Diego,California,yes,2014-02-10,,,2180.0,,,,,, , , , , , ,,,,,,,,2014-02-26 18:00:00-06,2015-01-25 23:59:00-06,yes,yes,yes,yes,,,,,,,,,,,,,yes,,,,yes,yes,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,
6061,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2014-02-11,,2009,3255.0,1779.0,1476.0,,,, , , , , , ,,,,,,,,2014-02-11 18:00:00-06,2017-08-26 02:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7787,yes,Apartment,,,,,yes,,,Austin,Texas,,2014-02-11,,,751.0,,,,,, , , , , , ,1,,,,,,,2014-02-13 18:00:00-06,2017-08-25 19:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,yes,,
4927,,Single-Family Home,,,yes,,,,,Austin,Texas,,2014-02-20,2015-04-01,1954,1405.0,1405.0,,,,, , , , , , ,,,,,,,,2014-02-22 18:00:00-06,2014-08-08 18:59:00-05,yes,yes,,yes,,,,,yes,yes,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,
4237,,Apartment,,,,,,,Civita - Control,San Diego,California,,2014-02-21,2014-05-08,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6196,,Single-Family Home,,,,,,,Civita - Control,San Diego,California,,2014-02-21,2014-07-18,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9612,,Town Home,,,,,,,Civita - Control,San Diego,California,,2014-02-21,2016-03-23,,1555.0,,,,,, , , , , ,yes,,,,,,,,2014-02-27 00:00:00-06,2015-06-01 03:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,,,,,,,yes,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
4095,yes,Single-Family Home,,,,,,,Civita - Text Message,San Diego,California,,2014-02-21,,,,,,,,, , , , , , ,,,,,,,,2014-05-08 19:00:00-05,2014-10-09 18:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,yes,,,yes,,,,,yes,,,,,yes,,,,,yes,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
9370,yes,Single-Family Home,,,,,,,Civita - Control,San Diego,California,,2014-02-21,,,2050.0,2050.0,,,,, , , , , , ,,,,,,,,2014-02-28 18:00:00-06,2014-10-16 18:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,,,,,,,yes,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
9995,,Apartment,,,,,,,Civita - Control,San Diego,California,,2014-02-24,2014-04-25,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,2014-03-14,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,2014-04-10,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5648,,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,2014-07-07,1972,928.0,928.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5954,,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,2014-07-09,1938,1662.0,1086.0,576.0,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8676,,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,2014-07-18,1990,2353.0,802.0,917.0,,,634.0, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353,,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,2015-05-30,1989,2207.0,885.0,692.0,,,630.0, , , , , ,yes,,,,,,,,2014-04-30 00:00:00-05,2015-04-03 02:59:00-05,yes,yes,,,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,,,,,,,,yes,,,,,,,,,yes,yes,,,,,,,,,,yes,yes,,,,,,,,,
232,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1991,2228.0,1086.0,638.0,,,504.0, , , , , , ,,,,,,,,2014-05-28 00:00:00-05,2017-08-26 02:30:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,
516,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1965,2379.0,1522.0,117.0,,,740.0, , , , , ,yes,,,,,,,,2014-05-16 00:00:00-05,2017-06-18 06:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,yes,,,,,,,,,,,yes,,,yes,,,yes,,,,,,,,yes,,,,,,,,,
547,yes,Single-Family Home,,,,,,,,Boulder,Colorado,yes,2014-02-25,,1946,2920.0,1772.0,1148.0,,,, , , , , ,yes,,,,,,,,2014-04-11 19:00:00-05,2017-08-26 02:31:00-05,yes,yes,yes,yes,,,,,,,,,,,,yes,,,,,,,yes,,,yes,,,,,,,yes,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,
1879,yes,Single-Family Home,,,,,,,,Boulder,Colorado,yes,2014-02-25,,1989,4123.0,1773.0,1200.0,,,1150.0, , , , , , ,,,,,,,,2014-04-10 19:00:00-05,2017-08-26 02:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,,,,,,,yes,,yes,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,
2824,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,,2009,832.0,832.0,,,,, , , , , , ,,,,,,,,2014-07-23 00:00:00-05,2017-08-25 01:59:00-05,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,yes,,,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
2931,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1949,1143.0,1143.0,,,,, , , , , ,yes,,,,,,,,2014-06-19 00:00:00-05,2017-08-26 06:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,,yes,,yes,yes,yes,,,yes,,,,yes,,,yes,yes,,yes,yes,yes,yes,yes,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
3104,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1992,1539.0,798.0,741.0,,,, , , , , ,yes,,,,,,,,2014-05-01 00:00:00-05,2016-11-19 05:59:00-06,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,
4601,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1992,,,,,,, , , , , ,yes,,,,,,,,2014-05-23 00:00:00-05,2016-10-22 03:35:00-05,yes,yes,,yes,,,,,,,yes,,,,,,,yes,,,yes,,,,,yes,,,,,,,,,,,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,
6264,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1980,1030.0,1030.0,,,,, , , , , ,yes,,,,,,,,2014-06-20 00:00:00-05,2017-08-26 03:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,
6800,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1998,3199.0,1334.0,1515.0,,,350.0, , , , , ,yes,,,,,,,,2014-09-23 00:00:00-05,2015-04-02 02:59:00-05,yes,yes,,,,,,,yes,,,,,,,,,yes,,,yes,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,yes,yes,,,,,,,,,
6888,yes,Single-Family Home,,,,,,,,Boulder,Colorado,yes,2014-02-25,,2004,3409.0,,,,,, , , , , ,yes,,,,,,,,2014-05-01 00:00:00-05,2017-08-26 06:59:00-05,yes,yes,yes,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,yes,yes,yes,,,,yes,,,,,yes,yes,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
7818,yes,Mobile Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1971,928.0,928.0,,,,, , , , , , ,,,,,,,,2014-07-30 00:00:00-05,2015-11-23 03:51:00-06,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
8273,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1997,6147.0,2330.0,2606.0,,,1211.0, , , , , , ,,,,,,,,2014-06-19 00:00:00-05,2017-08-26 04:59:00-05,yes,yes,,yes,yes,,,,,,,,,,,,yes,,,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
8622,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1984,1032.0,581.0,451.0,,,, , , , , ,yes,,,,,,,,2014-04-09 00:00:00-05,2017-08-26 04:33:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,
8729,yes,Single-Family Home,,,,,,,,Boulder,Colorado,yes,2014-02-25,,1953,2360.0,1327.0,1033.0,,,, , , , , , ,,,,,,,,2014-05-16 19:00:00-05,2015-04-17 03:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,yes,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,yes,,,,,,,,
8862,yes,Mobile Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1977,928.0,928.0,,,,, , , , , ,yes,,,,,,,,2014-04-23 00:00:00-05,2017-01-29 02:59:00-06,yes,yes,,yes,,,,,yes,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
9085,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1949,1763.0,1112.0,651.0,,,, , , , , ,yes,,,,,,,,2014-06-28 00:00:00-05,2017-08-26 07:33:00-05,yes,yes,,yes,,,,,yes,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,yes,,yes,,,,,,,,yes,,,,,,,,,
9142,yes,Single-Family Home,,,,,,,,Boulder,Colorado,yes,2014-02-25,,1990,2277.0,798.0,761.0,,,718.0, , , , , , ,,,,,,,,2014-07-31 19:00:00-05,2017-08-26 03:59:00-05,yes,yes,yes,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,
9156,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1991,1589.0,750.0,839.0,,,, , , , , , ,,,,,,,,2014-06-26 00:00:00-05,2016-09-14 03:31:00-05,yes,yes,,yes,yes,,,,,,,,,,,,yes,,,,yes,yes,,,,yes,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
9958,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-02-25,,1983,1176.0,564.0,612.0,,,, , , , , ,yes,,,,,,,,2014-09-24 00:00:00-05,2016-02-11 05:59:00-06,yes,yes,,yes,,,,,yes,,,,,,,,yes,,,,yes,,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,
1586,,Apartment,,,,,yes,,,Austin,Texas,,2014-02-26,2015-11-05,,751.0,,,,,, , , , , , ,,,,,,,,2014-03-01 00:00:00-06,2015-11-05 16:25:00-06,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,yes,,
7409,,Apartment,,,,,,,Civita - Text Message,San Diego,California,,2014-02-27,2014-12-31,,,,,,,, , , , , , ,,,,,,,,2014-05-08 19:00:00-05,2014-12-20 17:59:00-06,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
796,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,2014-02-27,,1940,2621.0,1677.0,944.0,,,, , , , , ,yes,,,,,,,,2014-06-04 00:00:00-05,2017-08-26 05:59:00-05,,,,yes,,,,,yes,yes,,,,,,yes,,,,,,yes,,,,,,yes,,,,,,,,yes,yes,yes,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,
7422,,Town Home,,,,,,,Civita - Control,San Diego,California,,2014-03-03,2014-07-18,,2110.0,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,2014-03-03,,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5904,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-03-05,,1993,2352.0,964.0,744.0,,,644.0, , , , , , ,,,,,,,,2014-05-24 00:00:00-05,2016-08-25 02:30:00-05,yes,yes,,yes,,,,,,,yes,,,,,,yes,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,yes,,,,,,,,
8886,,Apartment,,,,,,,Civita - Text Message,San Diego,California,,2014-03-17,2014-08-31,,,,,,,, , , , , , ,,,,,,,,2014-05-08 19:00:00-05,2014-06-23 18:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
9585,,Apartment,,,,,,,Civita - Control,San Diego,California,,2014-03-17,2015-01-31,,,,,,,, , , , , , ,,,,,,,,2014-05-06 19:00:00-05,2015-01-25 17:59:00-06,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
8395,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-03-18,,1991,1559.0,798.0,761.0,,,, , , , , ,yes,,,,,,,,2014-07-23 00:00:00-05,2017-08-26 03:32:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,,,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
9950,,Single-Family Home,,,yes,,,,,Austin,Texas,,2014-04-10,2014-07-18,2007,2001.0,1435.0,566.0,0.0,0.0,0.0, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,yes,Apartment,,,,,,,Civita - Text Message,San Diego,California,,2014-04-10,,,,,,,,, , , , , , ,,,,,,,,2014-05-08 19:00:00-05,2014-08-17 18:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
3147,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,2014-04-10,,2013,1435.0,602.0,833.0,,,, , , , , , ,,,,,,2015-08-20 13:19:00-05,2016-08-06 11:01:00-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4920,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-04-16,,1940,3311.0,1940.0,595.0,,,776.0, , , , , , ,,,,,,,,2014-05-28 00:00:00-05,2016-07-29 06:59:00-05,yes,yes,,yes,,,,,yes,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
5652,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,2014-04-16,,1954,2166.0,1083.0,,,,1083.0, , , , , , ,,,,,,,,2014-05-15 19:00:00-05,2017-05-31 06:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,
4083,,Apartment,,,,,,,Civita - Control,San Diego,California,,2014-04-18,2014-09-28,,,,,,,, , , , , , ,,,,,,,,2014-05-07 19:00:00-05,2014-09-23 23:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
